Order No.,Date,Payment Type,Order Type,Area Type,My Amount,Discount,Delivery Charge,Container Charge,Service Charge,Additional Charge,CGST (A),SGST (A),Waived off,Total,Assign to,Biller Name,Reason,Tip,Total + Tip
36304,21-10-25,Online [Swiggy],Delivery,Swiggy,439.00,91.00,0.00,0.00,0.00,-,8.7,8.7,0.00,365.00,-,biller,,0.00,365.00
36305,21-10-25,Cash,Dine In (20),-,605.00,0.00,0.00,0.00,0.00,-,15.13,15.13,0.00,635.00,-,biller,,0.00,635.00
36306,21-10-25,Cash,Dine In (24),-,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36307,21-10-25,Cash,Dine In (9),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36308,21-10-25,Online [Swiggy],Delivery,Swiggy,189.00,86.00,0.00,0.00,0.00,-,2.58,2.58,0.00,108.00,-,biller,,0.00,108.00
36309,21-10-25,Cash,Dine In (21),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36310,21-10-25,Cash,Dine In (2),-,399.00,0.00,0.00,0.00,0.00,-,9.98,9.98,0.00,419.00,-,biller,,0.00,419.00
36311,21-10-25,Cash,TAKE AWAY,Parcel,957.00,0.00,0.00,0.00,0.00,-,23.93,23.93,0.00,1005.00,-,biller,,0.00,1005.00
36312,21-10-25,Cash,TAKE AWAY,Parcel,27.00,0.00,0.00,0.00,0.00,-,0.68,0.68,0.00,-28.00,-,biller,cancelled,0.00,28.00
36313,22-10-25,Cash,Dine In (19),-,286.00,0.00,0.00,0.00,0.00,-,7.15,7.15,0.00,300.00,-,biller,,0.00,300.00
36314,22-10-25,Cash,Dine In (23),-,1121.00,0.00,0.00,0.00,0.00,-,28.03,28.03,0.00,1177.00,-,biller,,0.00,1177.00
36315,22-10-25,Online [Zomato],Delivery,Zomato,279.00,41.00,0.00,10.00,0.00,-,6.2,6.2,0.00,260.00,-,biller,,0.00,260.00
36316,22-10-25,Cash,TAKE AWAY,Parcel,1206.00,0.00,0.00,0.00,0.00,-,30.15,30.15,0.00,1266.00,-,biller,,0.00,1266.00
36317,22-10-25,Cash,Dine In (24),-,386.00,0.00,0.00,0.00,0.00,-,9.65,9.65,0.00,405.00,-,biller,,0.00,405.00
36318,22-10-25,Cash,Dine In (10),-,406.00,0.00,0.00,0.00,0.00,-,10.15,10.15,0.00,426.00,-,biller,,0.00,426.00
36319,22-10-25,Cash,Dine In (3),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36320,22-10-25,Cash,TAKE AWAY,Parcel,149.00,0.00,0.00,0.00,0.00,-,3.73,3.73,0.00,156.00,-,biller,,0.00,156.00
36321,22-10-25,Cash,TAKE AWAY,Parcel,905.00,0.00,0.00,0.00,0.00,-,22.63,22.63,0.00,950.00,-,biller,,0.00,950.00
36322,22-10-25,Cash,Dine In (23),-,1141.00,0.00,0.00,0.00,0.00,-,28.53,28.53,0.00,1198.00,-,biller,,0.00,1198.00
36323,22-10-25,Cash,Dine In (22),-,602.00,0.00,0.00,0.00,0.00,-,15.05,15.05,0.00,632.00,-,biller,,0.00,632.00
36324,22-10-25,Cash,Dine In (21),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36325,23-10-25,Online [Swiggy],Delivery,Swiggy,399.00,91.00,0.00,0.00,0.00,-,7.7,7.7,0.00,323.00,-,biller,,0.00,323.00
36326,23-10-25,Cash,Dine In (9),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36327,23-10-25,Cash,Dine In (9),-,396.00,0.00,0.00,0.00,0.00,-,9.9,9.9,0.00,416.00,-,biller,,0.00,416.00
36328,23-10-25,Cash,Dine In (8),-,666.00,0.00,0.00,0.00,0.00,-,16.65,16.65,0.00,699.00,-,biller,,0.00,699.00
36329,23-10-25,Cash,Dine In (4),-,624.00,0.00,0.00,0.00,0.00,-,15.6,15.6,0.00,655.00,-,biller,,0.00,655.00
36330,23-10-25,Cash,Dine In (2),-,176.00,0.00,0.00,0.00,0.00,-,4.4,4.4,0.00,185.00,-,biller,,0.00,185.00
36331,23-10-25,Online [Zomato],Delivery,Zomato,389.00,127.00,0.00,10.00,0.00,-,6.8,6.8,0.00,286.00,-,biller,,0.00,286.00
36332,23-10-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36333,23-10-25,Online [Swiggy],Delivery,Swiggy,579.00,0.00,0.00,0.00,0.00,-,14.48,14.48,0.00,608.00,-,biller,,0.00,608.00
36334,23-10-25,Cash,Dine In (3),-,648.00,0.00,0.00,0.00,0.00,-,16.2,16.2,0.00,680.00,-,biller,,0.00,680.00
36335,23-10-25,Cash,Dine In (19),-,705.00,0.00,0.00,0.00,0.00,-,17.63,17.63,0.00,740.00,-,biller,,0.00,740.00
36336,23-10-25,Cash,TAKE AWAY,Parcel,299.00,0.00,0.00,0.00,0.00,-,7.48,7.48,0.00,314.00,-,biller,,0.00,314.00
36337,23-10-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36338,23-10-25,Cash,Dine In (10),-,239.00,0.00,0.00,0.00,0.00,-,5.98,5.98,0.00,251.00,-,biller,,0.00,251.00
36339,24-10-25,Online [Swiggy],Delivery,Swiggy,798.00,191.03,0.00,0.00,0.00,-,15.17,15.17,0.00,637.00,-,biller,,0.00,637.00
36340,24-10-25,Cash,Dine In (20),-,425.00,0.00,0.00,0.00,0.00,-,10.63,10.63,0.00,446.00,-,biller,,0.00,446.00
36341,24-10-25,Online [Swiggy],Delivery,Swiggy,279.00,91.00,0.00,0.00,0.00,-,4.7,4.7,0.00,197.00,-,biller,,0.00,197.00
36342,24-10-25,Cash,Dine In (23),-,1233.00,0.00,0.00,0.00,0.00,-,30.83,30.83,0.00,1295.00,-,biller,,0.00,1295.00
36343,24-10-25,Cash,Dine In (19),-,645.00,0.00,0.00,0.00,0.00,-,16.13,16.13,0.00,677.00,-,biller,,0.00,677.00
36344,24-10-25,Cash,Dine In (9),-,854.00,0.00,0.00,0.00,0.00,-,21.35,21.35,0.00,897.00,-,biller,,0.00,897.00
36345,24-10-25,Cash,Dine In (3),-,894.00,0.00,0.00,0.00,0.00,-,22.35,22.35,0.00,939.00,-,biller,,0.00,939.00
36346,24-10-25,Online [Swiggy],Delivery,Swiggy,279.00,0.00,0.00,0.00,0.00,-,6.98,6.98,0.00,-293.00,-,biller,14,0.00,293.00
36347,24-10-25,Cash,Dine In (24),-,636.00,0.00,0.00,0.00,0.00,-,15.9,15.9,0.00,668.00,-,biller,,0.00,668.00
36348,24-10-25,Cash,TAKE AWAY,Parcel,638.00,0.00,0.00,0.00,0.00,-,15.95,15.95,0.00,-670.00,-,biller,Cancelled,0.00,670.00
36349,24-10-25,Online [Swiggy],Delivery,Swiggy,349.00,0.00,0.00,0.00,0.00,-,8.73,8.73,0.00,-366.00,-,biller,-,0.00,366.00
36350,24-10-25,Online [Swiggy],Delivery,Swiggy,644.00,0.00,0.00,0.00,0.00,-,16.11,16.11,0.00,676.00,-,biller,,0.00,676.00
36351,24-10-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36352,25-10-25,Cash,TAKE AWAY,Parcel,598.00,0.00,0.00,0.00,0.00,-,14.95,14.95,0.00,628.00,-,biller,,0.00,628.00
36353,25-10-25,Cash,Dine In (1),-,239.00,0.00,0.00,0.00,0.00,-,5.98,5.98,0.00,251.00,-,biller,,0.00,251.00
36354,25-10-25,Cash,TAKE AWAY,Parcel,259.00,0.00,0.00,0.00,0.00,-,6.48,6.48,0.00,272.00,-,biller,,0.00,272.00
36355,25-10-25,Online [Zomato],Delivery,Zomato,638.00,127.00,0.00,10.00,0.00,-,13.02,13.02,0.00,547.00,-,biller,,0.00,547.00
36356,25-10-25,Cash,Dine In (9),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36357,25-10-25,Online [Swiggy],Delivery,Swiggy,399.00,91.00,0.00,0.00,0.00,-,7.7,7.7,0.00,323.00,-,biller,,0.00,323.00
36358,25-10-25,Cash,Dine In (23),-,305.00,0.00,0.00,0.00,0.00,-,7.63,7.63,0.00,320.00,-,biller,,0.00,320.00
36359,25-10-25,Cash,Dine In (19),-,1012.00,0.00,0.00,0.00,0.00,-,25.3,25.3,0.00,1063.00,-,biller,,0.00,1063.00
36360,25-10-25,Cash,Dine In (22),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36361,25-10-25,Cash,Dine In (20),-,1269.00,0.00,0.00,0.00,0.00,-,31.73,31.73,0.00,1332.00,-,biller,,0.00,1332.00
36362,25-10-25,Cash,Dine In (23),-,742.00,0.00,0.00,0.00,0.00,-,18.55,18.55,0.00,779.00,-,biller,,0.00,779.00
36363,25-10-25,Cash,Dine In (23),-,416.00,0.00,0.00,0.00,0.00,-,10.4,10.4,0.00,437.00,-,biller,,0.00,437.00
36364,25-10-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36365,25-10-25,Online [Swiggy],Delivery,Swiggy,389.00,91.00,0.00,0.00,0.00,-,7.45,7.45,0.00,313.00,-,biller,,0.00,313.00
36366,25-10-25,Online [Swiggy],Delivery,Swiggy,449.00,91.00,0.00,0.00,0.00,-,8.95,8.95,0.00,376.00,-,biller,,0.00,376.00
36367,25-10-25,Cash,Dine In (24),-,485.00,0.00,0.00,0.00,0.00,-,12.13,12.13,0.00,509.00,-,biller,,0.00,509.00
36368,25-10-25,Online [Swiggy],Delivery,Swiggy,279.00,91.00,0.00,0.00,0.00,-,4.7,4.7,0.00,197.00,-,biller,,0.00,197.00
36369,25-10-25,Cash,Dine In (3),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36370,25-10-25,Cash,Dine In (9),-,919.00,0.00,0.00,0.00,0.00,-,22.98,22.98,0.00,965.00,-,biller,,0.00,965.00
36371,26-10-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36372,26-10-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36373,26-10-25,Online [Swiggy],Delivery,Swiggy,399.00,91.00,0.00,0.00,0.00,-,7.7,7.7,0.00,323.00,-,biller,,0.00,323.00
36374,26-10-25,Online [Swiggy],Delivery,Swiggy,399.00,0.00,0.00,0.00,0.00,-,9.98,9.98,0.00,419.00,-,biller,,0.00,419.00
36375,26-10-25,Cash,Dine In (20),-,1603.00,0.00,0.00,0.00,0.00,-,40.08,40.08,0.00,1683.00,-,biller,,0.00,1683.00
36376,26-10-25,Cash,Dine In (24),-,456.00,0.00,0.00,0.00,0.00,-,11.4,11.4,0.00,479.00,-,biller,,0.00,479.00
36377,26-10-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36378,26-10-25,Cash,Dine In (19),-,386.00,0.00,0.00,0.00,0.00,-,9.65,9.65,0.00,405.00,-,biller,,0.00,405.00
36379,26-10-25,Cash,Dine In (21),-,1048.00,0.00,0.00,0.00,0.00,-,26.2,26.2,0.00,1100.00,-,biller,,0.00,1100.00
36380,26-10-25,Cash,Dine In (22),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36381,26-10-25,Online [Swiggy],Delivery,Swiggy,299.00,91.00,0.00,0.00,0.00,-,5.2,5.2,0.00,218.00,-,biller,,0.00,218.00
36382,26-10-25,Cash,TAKE AWAY,Parcel,1107.00,0.00,0.00,0.00,0.00,-,27.68,27.68,0.00,1162.00,-,biller,,0.00,1162.00
36383,26-10-25,Online [Swiggy],Delivery,Swiggy,389.00,91.00,0.00,0.00,0.00,-,7.45,7.45,0.00,313.00,-,biller,,0.00,313.00
36384,26-10-25,Cash,TAKE AWAY,Parcel,498.00,0.00,0.00,0.00,0.00,-,12.45,12.45,0.00,523.00,-,biller,,0.00,523.00
36385,26-10-25,Online [Swiggy],Delivery,Swiggy,829.00,209.19,0.00,0.00,0.00,-,15.5,15.5,0.00,651.00,-,biller,,0.00,651.00
36386,26-10-25,Cash,Dine In (9),-,1028.00,0.00,0.00,0.00,0.00,-,25.7,25.7,0.00,1079.00,-,biller,,0.00,1079.00
36387,26-10-25,Cash,TAKE AWAY,Parcel,399.00,0.00,0.00,0.00,0.00,-,9.98,9.98,0.00,419.00,-,biller,,0.00,419.00
36388,26-10-25,Cash,Dine In (20),-,6295.00,629.50,0.00,0.00,0.00,-,141.64,141.64,0.00,5949.00,-,biller,,0.00,5949.00
36389,26-10-25,Cash,Dine In (24),-,1257.00,0.00,0.00,0.00,0.00,-,31.43,31.43,0.00,1320.00,-,biller,,0.00,1320.00
36390,27-10-25,Online [Swiggy],Delivery,Swiggy,279.00,91.00,0.00,0.00,0.00,-,4.7,4.7,0.00,197.00,-,biller,,0.00,197.00
36391,27-10-25,Cash,Dine In (3),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36392,27-10-25,Cash,Dine In (9),-,792.00,0.00,0.00,0.00,0.00,-,19.8,19.8,0.00,832.00,-,biller,,0.00,832.00
36393,27-10-25,Cash,Dine In (22),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36394,27-10-25,Cash,Dine In (2),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36395,27-10-25,Cash,Dine In (4),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36396,27-10-25,Online [Swiggy],Delivery,Swiggy,150.00,63.00,0.00,0.00,0.00,-,2.17,2.17,0.00,91.00,-,biller,,0.00,91.00
36397,27-10-25,Cash,TAKE AWAY,Parcel,110.00,0.00,0.00,0.00,0.00,-,2.75,2.75,0.00,116.00,-,biller,,0.00,116.00
36398,27-10-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36399,27-10-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36400,28-10-25,Online [Swiggy],Delivery,Swiggy,349.00,91.00,0.00,0.00,0.00,-,6.45,6.45,0.00,271.00,-,biller,,0.00,271.00
36401,28-10-25,Cash,Dine In (2),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36402,28-10-25,Cash,Dine In (22),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36403,28-10-25,Cash,Dine In (3),-,735.00,0.00,0.00,0.00,0.00,-,18.38,18.38,0.00,772.00,-,biller,,0.00,772.00
36404,28-10-25,Cash,TAKE AWAY,Parcel,406.00,0.00,0.00,0.00,0.00,-,10.15,10.15,0.00,-426.00,-,biller,cancel,0.00,426.00
36405,28-10-25,Cash,Dine In (24),-,754.00,0.00,0.00,0.00,0.00,-,18.85,18.85,0.00,792.00,-,biller,,0.00,792.00
36406,28-10-25,Online [Swiggy],Delivery,Swiggy,349.00,91.00,0.00,0.00,0.00,-,6.45,6.45,0.00,271.00,-,biller,,0.00,271.00
36407,30-10-25,Online [Zomato],Delivery,Zomato,449.00,127.00,0.00,10.00,0.00,-,8.3,8.3,0.00,349.00,-,biller,,0.00,349.00
36408,30-10-25,Online [Swiggy],Delivery,Swiggy,399.00,0.00,0.00,0.00,0.00,-,9.98,9.98,0.00,419.00,-,biller,,0.00,419.00
36409,30-10-25,Cash,Dine In (21),-,885.00,0.00,0.00,0.00,0.00,-,22.13,22.13,0.00,929.00,-,biller,,0.00,929.00
36410,30-10-25,Online [Swiggy],Delivery,Swiggy,349.00,91.00,0.00,0.00,0.00,-,6.45,6.45,0.00,271.00,-,biller,,0.00,271.00
36411,30-10-25,Online [Swiggy],Delivery,Swiggy,499.00,100.00,0.00,0.00,0.00,-,9.98,9.98,0.00,419.00,-,biller,,0.00,419.00
36412,30-10-25,Cash,Dine In (1),-,907.00,0.00,0.00,0.00,0.00,-,22.68,22.68,0.00,952.00,-,biller,,0.00,952.00
36413,30-10-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36414,30-10-25,Cash,TAKE AWAY,Parcel,120.00,0.00,0.00,0.00,0.00,-,3,3,0.00,126.00,-,biller,,0.00,126.00
36415,30-10-25,Online [Zomato],Delivery,Zomato,279.00,106.00,0.00,10.00,0.00,-,4.58,4.58,0.00,192.00,-,biller,,0.00,192.00
36416,30-10-25,Cash,TAKE AWAY,Parcel,558.00,0.00,0.00,0.00,0.00,-,13.95,13.95,0.00,586.00,-,biller,,0.00,586.00
36417,30-10-25,Cash,Dine In (23),-,832.00,0.00,0.00,0.00,0.00,-,20.8,20.8,0.00,874.00,-,biller,,0.00,874.00
36418,31-10-25,Cash,Dine In (9),-,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36419,31-10-25,Cash,Dine In (19),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36420,31-10-25,Cash,Dine In (24),-,316.00,0.00,0.00,0.00,0.00,-,7.9,7.9,0.00,332.00,-,biller,,0.00,332.00
36421,31-10-25,Cash,Dine In (25),-,574.00,0.00,0.00,0.00,0.00,-,14.35,14.35,0.00,603.00,-,biller,,0.00,603.00
36422,31-10-25,Cash,Dine In (10),-,465.00,0.00,0.00,0.00,0.00,-,11.63,11.63,0.00,488.00,-,biller,,0.00,488.00
36423,31-10-25,Cash,Dine In (24),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36424,31-10-25,Cash,Dine In (23),-,506.00,0.00,0.00,0.00,0.00,-,12.65,12.65,0.00,531.00,-,biller,,0.00,531.00
36425,31-10-25,Cash,Dine In (19),-,853.00,0.00,0.00,0.00,0.00,-,21.33,21.33,0.00,896.00,-,biller,,0.00,896.00
36426,31-10-25,Cash,Dine In (2),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36427,31-10-25,Cash,TAKE AWAY,Parcel,459.00,0.00,0.00,0.00,0.00,-,11.48,11.48,0.00,-482.00,-,biller,cancelled,0.00,482.00
36428,31-10-25,Online [Swiggy],Delivery,Swiggy,279.00,91.00,0.00,0.00,0.00,-,4.7,4.7,0.00,197.00,-,biller,,0.00,197.00
36429,31-10-25,Cash,Dine In (3),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36430,31-10-25,Online [Swiggy],Delivery,Swiggy,449.00,91.00,0.00,0.00,0.00,-,8.95,8.95,0.00,376.00,-,biller,,0.00,376.00
36431,31-10-25,Cash,Dine In (9),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36432,01-11-25,Online [Swiggy],Delivery,Swiggy,239.00,91.00,0.00,0.00,0.00,-,3.7,3.7,0.00,155.00,-,biller,,0.00,155.00
36433,01-11-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36434,01-11-25,Cash,Dine In (2),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36435,01-11-25,Cash,Dine In (9),-,844.00,0.00,0.00,0.00,0.00,-,21.1,21.1,0.00,886.00,-,biller,,0.00,886.00
36436,01-11-25,Online [Swiggy],Delivery,Swiggy,449.00,98.00,0.00,0.00,0.00,-,8.78,8.78,0.00,369.00,-,biller,,0.00,369.00
36437,01-11-25,Cash,Dine In (19),-,635.00,0.00,0.00,0.00,0.00,-,15.88,15.88,0.00,667.00,-,biller,,0.00,667.00
36438,01-11-25,Cash,Dine In (2),-,376.00,0.00,0.00,0.00,0.00,-,9.4,9.4,0.00,395.00,-,biller,,0.00,395.00
36439,01-11-25,Cash,Dine In (4),-,665.00,0.00,0.00,0.00,0.00,-,16.63,16.63,0.00,698.00,-,biller,,0.00,698.00
36440,01-11-25,Online [Swiggy],Delivery,Swiggy,878.00,214.56,0.00,0.00,0.00,-,16.59,16.59,0.00,-697.00,-,biller,because the delivery partner faced an emergency and was unable to deliver your order post pickup from the restaurant. We apologise for the inconvenience,0.00,697.00
36441,01-11-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36442,01-11-25,Cash,Dine In (23),-,405.00,0.00,0.00,0.00,0.00,-,10.13,10.13,0.00,425.00,-,biller,,0.00,425.00
36443,01-11-25,Cash,Dine In (19),-,1805.00,0.00,0.00,0.00,0.00,-,45.13,45.13,0.00,1895.00,-,biller,,0.00,1895.00
36444,01-11-25,Cash,Dine In (4),-,226.00,0.00,0.00,0.00,0.00,-,5.65,5.65,0.00,237.00,-,biller,,0.00,237.00
36445,01-11-25,Cash,TAKE AWAY,Parcel,618.00,0.00,0.00,0.00,0.00,-,15.45,15.45,0.00,-649.00,-,biller,cancelled,0.00,649.00
36446,01-11-25,Cash,TAKE AWAY,Parcel,1406.00,0.00,0.00,0.00,0.00,-,35.15,35.15,0.00,1476.00,-,biller,,0.00,1476.00
36447,01-11-25,Cash,TAKE AWAY,Parcel,369.00,0.00,0.00,0.00,0.00,-,9.23,9.23,0.00,387.00,-,biller,,0.00,387.00
36448,02-11-25,Cash,TAKE AWAY,Parcel,319.00,0.00,0.00,0.00,0.00,-,7.98,7.98,0.00,335.00,-,biller,,0.00,335.00
36449,02-11-25,Online [Swiggy],Delivery,Swiggy,1328.00,264.06,0.00,0.00,0.00,-,26.59,26.59,0.00,1117.00,-,biller,,0.00,1117.00
36450,02-11-25,Cash,TAKE AWAY,Parcel,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36451,02-11-25,Cash,TAKE AWAY,Parcel,518.00,0.00,0.00,0.00,0.00,-,12.95,12.95,0.00,544.00,-,biller,,0.00,544.00
36452,02-11-25,Online [Zomato],Delivery,Zomato,579.00,127.00,0.00,10.00,0.00,-,11.55,11.55,0.00,485.00,-,biller,,0.00,485.00
36453,02-11-25,Online [Swiggy],Delivery,Swiggy,279.00,98.00,0.00,0.00,0.00,-,4.53,4.53,0.00,190.00,-,biller,,0.00,190.00
36454,02-11-25,Cash,Dine In (8),-,693.00,0.00,0.00,0.00,0.00,-,17.33,17.33,0.00,728.00,-,biller,,0.00,728.00
36455,02-11-25,Cash,Dine In (9),-,1035.00,0.00,0.00,0.00,0.00,-,25.88,25.88,0.00,1087.00,-,biller,,0.00,1087.00
36456,02-11-25,Cash,Dine In (24),-,1243.00,0.00,0.00,0.00,0.00,-,31.08,31.08,0.00,1305.00,-,biller,,0.00,1305.00
36457,02-11-25,Cash,Dine In (2),-,346.00,0.00,0.00,0.00,0.00,-,8.65,8.65,0.00,363.00,-,biller,,0.00,363.00
36458,02-11-25,Cash,TAKE AWAY,Parcel,379.00,0.00,0.00,0.00,0.00,-,9.48,9.48,0.00,398.00,-,biller,,0.00,398.00
36459,02-11-25,Cash,Dine In (9),-,835.00,0.00,0.00,0.00,0.00,-,20.88,20.88,0.00,877.00,-,biller,,0.00,877.00
36460,03-11-25,Cash,Dine In (19),-,908.00,90.80,0.00,0.00,0.00,-,20.43,20.43,0.00,858.00,-,biller,,0.00,858.00
36461,03-11-25,Online [Zomato],Delivery,Zomato,199.00,106.00,0.00,10.00,0.00,-,2.58,2.58,0.00,108.00,-,biller,,0.00,108.00
36462,03-11-25,Online [Swiggy],Delivery,Swiggy,279.00,98.00,0.00,0.00,0.00,-,4.53,4.53,0.00,190.00,-,biller,,0.00,190.00
36463,03-11-25,Online [Swiggy],Delivery,Swiggy,239.00,98.00,0.00,0.00,0.00,-,3.53,3.53,0.00,148.00,-,biller,,0.00,148.00
36464,03-11-25,Online [Swiggy],Delivery,Swiggy,449.00,98.00,0.00,0.00,0.00,-,8.78,8.78,0.00,369.00,-,biller,,0.00,369.00
36465,03-11-25,Cash,TAKE AWAY,Parcel,1032.00,0.00,0.00,0.00,0.00,-,25.8,25.8,0.00,1084.00,-,biller,,0.00,1084.00
36466,03-11-25,Cash,Dine In (PDR1),-,5641.00,0.00,0.00,0.00,0.00,-,141.03,141.03,0.00,5923.00,-,biller,,0.00,5923.00
36467,04-11-25,Cash,Dine In (23),-,675.00,0.00,0.00,0.00,0.00,-,16.88,16.88,0.00,709.00,-,biller,,0.00,709.00
36468,04-11-25,Cash,Dine In (24),-,199.00,0.00,0.00,0.00,0.00,-,4.97,4.97,0.00,209.00,-,biller,,0.00,209.00
36469,04-11-25,Cash,Dine In (23),-,635.00,0.00,0.00,0.00,0.00,-,15.88,15.88,0.00,667.00,-,biller,,0.00,667.00
36470,04-11-25,Cash,Dine In (24),-,725.00,0.00,0.00,0.00,0.00,-,18.13,18.13,0.00,761.00,-,biller,,0.00,761.00
36471,04-11-25,Cash,Dine In (21),-,545.00,0.00,0.00,0.00,0.00,-,13.63,13.63,0.00,572.00,-,biller,,0.00,572.00
36472,04-11-25,Online [Swiggy],Delivery,Swiggy,335.00,91.00,0.00,0.00,0.00,-,6.1,6.1,0.00,256.00,-,biller,,0.00,256.00
36473,04-11-25,Cash,Dine In (4),-,379.00,0.00,0.00,0.00,0.00,-,9.48,9.48,0.00,398.00,-,biller,,0.00,398.00
36474,04-11-25,Online [Swiggy],Delivery,Swiggy,829.00,209.19,0.00,0.00,0.00,-,15.5,15.5,0.00,651.00,-,biller,,0.00,651.00
36475,04-11-25,Online [Swiggy],Delivery,Swiggy,449.00,91.00,0.00,0.00,0.00,-,8.95,8.95,0.00,376.00,-,biller,,0.00,376.00
36476,04-11-25,Cash,TAKE AWAY,Parcel,349.00,0.00,0.00,0.00,0.00,-,8.73,8.73,0.00,366.00,-,biller,,0.00,366.00
36477,04-11-25,Cash,Dine In (24),-,416.00,41.60,0.00,0.00,0.00,-,9.36,9.36,0.00,393.00,-,biller,,0.00,393.00
36478,04-11-25,Cash,TAKE AWAY,Parcel,688.00,0.00,0.00,0.00,0.00,-,17.2,17.2,0.00,-722.00,-,biller,mistek order,0.00,722.00
36479,04-11-25,Cash,TAKE AWAY,Parcel,718.00,0.00,0.00,0.00,0.00,-,17.95,17.95,0.00,754.00,-,biller,,0.00,754.00
36480,05-11-25,Cash,Dine In (19),-,545.00,0.00,0.00,0.00,0.00,-,13.63,13.63,0.00,572.00,-,biller,,0.00,572.00
36481,05-11-25,Online [Swiggy],Delivery,Swiggy,399.00,91.00,0.00,0.00,0.00,-,7.7,7.7,0.00,323.00,-,biller,,0.00,323.00
36482,05-11-25,Cash,Dine In (3),-,386.00,0.00,0.00,0.00,0.00,-,9.65,9.65,0.00,405.00,-,biller,,0.00,405.00
